mediatype,htype,dc_type_de,count,rdf_type_w,rdf_type_m,notes,mapped
mt002,,Schulhefte (9),1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Schulwandbild Biologie,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,"Schulwandbild Biologie (Eisvogel,
                            Neuntöter)",1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,"Schulwandbild Geschichte (Der Neue
                            Schulmann Nr. 4008)",1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,"Schulwandbild Geschichte (Geschichte
                            als Gegenwart 22)",1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Schwarzweißfotografie,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Serienschein,3,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Serienscheine amtl.,9,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Service,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Siegellack,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Silhouette,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Sitzstatuette,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Skizze,14,http://purl.org/vra/Work,,2D artwork — sparte006,yes
mt002,,Skizzenbuch,15,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Skulptur,24,http://purl.org/vra/Work,,3D object — any sector,yes
mt002,,"Skulptur (visuelles
                            Werk)",2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Skulptur (visuelles Werk),5,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Spendenabzeichen,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Spielfigur,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Spruchblatt,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Spruchpostkarte,5,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Stahlstich,11,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Stammbuch,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Statue (Rundbild),4,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Statuette,7,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Statuette (Rundbild),4,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Statuettengruppe,3,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Stempel,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Stereofoto,6,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Stereoskopie,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Stickmustervorlage,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Studie,7,http://purl.org/vra/Work,,2D artwork — sparte006,yes
mt002,,Stuhl,8,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Stundenplan,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Städtemedaille,3,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Szenenfoto,13,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Tagebuch,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Tageszeitung,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Taler,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Tanzkarte,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Tarnschrift,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Temperabild,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Text,9,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Text-Noten-Blatt,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Textbeilage,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Textsammlung,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Theaterfotografie,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Theaterkostüm,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Theaterplakat,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Theaterprogramm,5,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Theaterzettel,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Tisch,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Tonband,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Traueranzeige,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Trauergedicht,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Typoskript,4,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Umschlag,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Unterhaltungsblatt,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Urkunde,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Veranstaltungspostkarte,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Veranstaltungsprogramm,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Video,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Visitenkarte,3,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Volkslied,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Vorlass,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Wandbild,2,http://purl.org/vra/Work,,2D artwork — sparte006,yes
mt002,,Wasserbarometer,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Wasserfarbe,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Weihnachtskarte,4,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Weihrelief,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Werbepostkarte,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Wetterglas,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Widmung,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Wochenzeitschrift,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Wochenzeitung,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Zeichnung,3167,http://purl.org/vra/Work,,2D artwork — sparte006,yes
mt002,,Zeichnung (Kunst),1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,"Zeichnung, Collage",1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,"Zeichnung, Druckgraphik",1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Zeichnung/Druckgrafik,16,http://purl.org/vra/Work,,2D artwork — sparte006,yes
mt002,,Zeichnungen,7,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Zeitschrift,6,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Zeitung,5,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Zeitungs-Telegramm,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Zeitungsausschnitt,2,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Zeugnis,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,Zyklus,28,http://purl.org/vra/Work,,2D artwork — sparte006,yes
mt002,,rechter Fausthandschuh,1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,"schulwandbild Literatur (L.
                            9)",1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt002,,"Ōban-Einzelblatt, beschnitten",1,http://purl.org/vra/Work,,Sector default — sparte006,yes
mt003,,Druck,4,,,,no
mt003,,Forschungs- und Entwicklungsbericht,2,,,,no
mt003,,Zeitung,2,,,,no
mt003,htype_001,Abschnitt,7,,,,no
mt005,,Inszenierung,7,,http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork,Video recording of a theatrical or musical production.,yes
mt005,,Videofilm,11,,http://www.ebu.ch/metadata/ontologies/ebucoreplus#EditorialWork,General video film.,yes
mt007,,,1,,,,no-dctype
mt007,,Anzeige,2,,,,no
mt007,,Archivalien-Konvolut,4,,,,no
mt007,,Audio,3,,,,no
mt007,,Ausweis,1,,,,no
mt007,,Autograph,1,,,,no
mt007,,Brief,42,,,,no
mt007,,Briefkarte,2,,,,no
mt007,,Briefmarke & Sonderstempel,1,,,,no
mt007,,Buch,5,,,,no
mt007,,Druckbogen,1,,,,no
mt007,,Druckgraphik,7,,,,no
mt007,,Druckschrift,56,,,,no
mt007,,Eintrittskarte,1,,,,no
mt007,,Einzelblattsammlung,2,,,,no
mt007,,Erinnerungsstück,1,,,,no
mt007,,Flugblatt,1,,,,no
mt007,,Foto,1,,,,no
mt007,,Fotoalbum,1,,,,no
mt007,,Gedicht,1,,,,no
mt007,,Haarlocke,1,,,,no
mt007,,Handzettel,1,,,,no
mt007,,Illustration/Buchillustration,1,,,,no
mt007,,Informationsblatt,1,,,,no
mt007,,Karteikarte,1,,,,no
mt007,,Kassette,2,,,,no
mt007,,Kindertheater,2,,,,no
mt007,,Linoleumstempel,1,,,,no
mt007,,Medaille,16,,,,no
mt007,,Mensch (Grabausstattung / Sarg/Sarkophag),2,,,,no
mt007,,Mitteilung,1,,,,no
mt007,,Plakat,1,,,,no
mt007,,Plakette,2,,,,no
mt007,,Postkarte,1,,,,no
mt007,,Programm,11,,,,no
mt007,,Rede,1,,,,no
mt007,,Schmuckblatt,1,,,,no
mt007,,Schülerzeitschrift,2,,,,no
mt007,,Skulptur,1,,,,no
mt007,,Skulptur (visuelles Werk),1,,,,no
mt007,,Spielzeug,1,,,,no
mt007,,Spruchkarte,1,,,,no
mt007,,Statue (Rundbild),1,,,,no
mt007,,Studie,1,,,,no
mt007,,Tarnschrift,1,,,,no
mt007,,Theaterprogramm,3,,,,no
mt007,,Zeichnung,1,,,,no
mt007,,Zeichnung/Druckgrafik,6,,,,no
mt007,,Zeitung,1,,,,no
mt007,,Zeitungstelegramm,2,,,,no
mt007,,Zitat,1,,,,no
